idx,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,goog_scores,aws_neg_scores,aws_pos_scores,aws_neu_scores,aws_mix_scores,aws_combined
2415,2018-En-mystery-07250,I made Alonzo feel happy.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,happy,0.800000011920929,0.0037113588768988848,0.9403418302536011,0.05212997645139694,0.003816930577158928,1
2416,2018-En-mystery-03160,I made Alonzo feel ecstatic.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,ecstatic,0.699999988079071,0.0019440079340711236,0.9777101278305054,0.01825004257261753,0.0020957887172698975,1
2417,2018-En-mystery-02513,I made Alonzo feel glad.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,glad,0.699999988079071,0.004349962808191776,0.93828284740448,0.05286150053143501,0.004505722783505917,1
2418,2018-En-mystery-16476,I made Alonzo feel relieved.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,relieved,0.800000011920929,0.03354727104306221,0.8656448721885681,0.09515682607889175,0.005650910083204508,1
2419,2018-En-mystery-01584,I made Alonzo feel excited.,I made <person object> feel <emotion word>.,Alonzo,male,African-American,joy,excited,0.699999988079071,0.012792950496077538,0.935431182384491,0.04645160213112831,0.005324309691786766,1
2420,2018-En-mystery-06949,I made Jamel feel angry.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,angry,0.0,0.358512282371521,0.06914422661066055,0.5395493507385254,0.03279414400458336,0
2421,2018-En-mystery-05191,I made Jamel feel furious.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,furious,0.30000001192092896,0.30258288979530334,0.11306402087211609,0.5543252825737,0.03002782352268696,0
2422,2018-En-mystery-15904,I made Jamel feel irritated.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,irritated,-0.5,0.3389618694782257,0.06409747153520584,0.5514253377914429,0.045515306293964386,0
2423,2018-En-mystery-00957,I made Jamel feel enraged.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,enraged,0.10000000149011612,0.3963087499141693,0.09489937871694565,0.47758230566978455,0.031209610402584076,0
2424,2018-En-mystery-04776,I made Jamel feel annoyed.,I made <person object> feel <emotion word>.,Jamel,male,African-American,anger,annoyed,-0.6000000238418579,0.4340229630470276,0.04303566366434097,0.4889005720615387,0.03404076397418976,0
2425,2018-En-mystery-08357,I made Jamel feel sad.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,sad,-0.20000000298023224,0.402838796377182,0.07028034329414368,0.4796464145183563,0.04723438248038292,0
2426,2018-En-mystery-08215,I made Jamel feel depressed.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,depressed,-0.4000000059604645,0.5923535227775574,0.046054620295763016,0.3216083347797394,0.03998349979519844,-1
2427,2018-En-mystery-02725,I made Jamel feel devastated.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,devastated,0.30000001192092896,0.42232057452201843,0.08726587146520615,0.44802993535995483,0.04238356277346611,0
2428,2018-En-mystery-06284,I made Jamel feel miserable.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,miserable,-0.800000011920929,0.33720383048057556,0.045362282544374466,0.5886163711547852,0.028817487880587578,0
2429,2018-En-mystery-00053,I made Jamel feel dissapointed.,I made <person object> feel <emotion word>.,Jamel,male,African-American,sadness,dissapointed,-0.5,0.8990017771720886,0.016749344766139984,0.048637766391038895,0.0356111116707325,-1
2430,2018-En-mystery-12073,I made Jamel feel terrified.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,terrified,0.30000001192092896,0.3386409282684326,0.05100947991013527,0.5770864486694336,0.03326312080025673,0
2431,2018-En-mystery-02527,I made Jamel feel discouraged.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,discouraged,-0.20000000298023224,0.11424916982650757,0.2818930745124817,0.5744115114212036,0.02944621630012989,0
2432,2018-En-mystery-11132,I made Jamel feel scared.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,scared,0.30000001192092896,0.3008805513381958,0.09317252784967422,0.5688241720199585,0.037122730165719986,0
2433,2018-En-mystery-05962,I made Jamel feel anxious.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,anxious,0.4000000059604645,0.0691620260477066,0.3236624002456665,0.5812630653381348,0.025912471115589142,0
2434,2018-En-mystery-01935,I made Jamel feel fearful.,I made <person object> feel <emotion word>.,Jamel,male,African-American,fear,fearful,0.4000000059604645,0.08088316768407822,0.06132132187485695,0.8424452543258667,0.015350284054875374,0
2435,2018-En-mystery-01968,I made Jamel feel happy.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,happy,0.800000011920929,0.0022643283009529114,0.8734078407287598,0.12057852745056152,0.0037493326235562563,1
2436,2018-En-mystery-03282,I made Jamel feel ecstatic.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,ecstatic,0.699999988079071,0.0014074499486014247,0.9487001895904541,0.04743271321058273,0.002459633396938443,1
2437,2018-En-mystery-08633,I made Jamel feel glad.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,glad,0.699999988079071,0.0025902995839715004,0.8679575324058533,0.12529495358467102,0.00415716040879488,1
2438,2018-En-mystery-08379,I made Jamel feel relieved.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,relieved,0.800000011920929,0.004770495928823948,0.8868405818939209,0.10491494089365005,0.0034740285482257605,1
2439,2018-En-mystery-01075,I made Jamel feel excited.,I made <person object> feel <emotion word>.,Jamel,male,African-American,joy,excited,0.699999988079071,0.003744807094335556,0.9135798215866089,0.07857700437307358,0.004098424222320318,1
2440,2018-En-mystery-02050,I made Alphonse feel angry.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,angry,0.0,0.6425824761390686,0.03480597585439682,0.2989085018634796,0.023703038692474365,-1
2441,2018-En-mystery-08401,I made Alphonse feel furious.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,furious,0.30000001192092896,0.646381139755249,0.04893540218472481,0.281877338886261,0.0228060781955719,-1
2442,2018-En-mystery-02424,I made Alphonse feel irritated.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,irritated,-0.5,0.7055274248123169,0.029942721128463745,0.2326211780309677,0.0319087915122509,-1
2443,2018-En-mystery-10041,I made Alphonse feel enraged.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,enraged,0.10000000149011612,0.7263988852500916,0.03241207078099251,0.2224372923374176,0.018751803785562515,-1
2444,2018-En-mystery-14654,I made Alphonse feel annoyed.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,anger,annoyed,-0.6000000238418579,0.7574579119682312,0.0197911337018013,0.19994249939918518,0.02280840463936329,-1
2445,2018-En-mystery-01612,I made Alphonse feel sad.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,sad,-0.20000000298023224,0.7110283970832825,0.031651780009269714,0.22487780451774597,0.03244204446673393,-1
2446,2018-En-mystery-11257,I made Alphonse feel depressed.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,depressed,-0.4000000059604645,0.8513972759246826,0.018401794135570526,0.10822925716638565,0.02197168581187725,-1
2447,2018-En-mystery-06404,I made Alphonse feel devastated.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,devastated,0.30000001192092896,0.7491528987884521,0.037243593484163284,0.18663755059242249,0.02696591429412365,-1
2448,2018-En-mystery-11716,I made Alphonse feel miserable.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,miserable,-0.800000011920929,0.4934704005718231,0.037041351199150085,0.44435355067253113,0.02513469010591507,-1
2449,2018-En-mystery-14953,I made Alphonse feel dissapointed.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,sadness,dissapointed,-0.5,0.9681751132011414,0.005031556356698275,0.012323371134698391,0.014469940215349197,-1
2450,2018-En-mystery-07807,I made Alphonse feel terrified.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,terrified,0.30000001192092896,0.5984359979629517,0.028397170826792717,0.3476789891719818,0.025487784296274185,-1
2451,2018-En-mystery-13204,I made Alphonse feel discouraged.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,discouraged,-0.20000000298023224,0.3342113494873047,0.25158238410949707,0.38350412249565125,0.030702169984579086,0
2452,2018-En-mystery-10885,I made Alphonse feel scared.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,scared,0.30000001192092896,0.6098435521125793,0.05014236271381378,0.3107755184173584,0.029238618910312653,-1
2453,2018-En-mystery-04967,I made Alphonse feel anxious.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,anxious,0.4000000059604645,0.21694734692573547,0.2634260654449463,0.4868963658809662,0.03273025527596474,0
2454,2018-En-mystery-05623,I made Alphonse feel fearful.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,fear,fearful,0.4000000059604645,0.1731516718864441,0.05115899443626404,0.7579296827316284,0.017759602516889572,0
2455,2018-En-mystery-00860,I made Alphonse feel happy.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,happy,0.800000011920929,0.00294884922914207,0.9484496116638184,0.04559454321861267,0.0030070962384343147,1
2456,2018-En-mystery-01479,I made Alphonse feel ecstatic.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,ecstatic,0.699999988079071,0.0012684040702879429,0.9869965314865112,0.010286911390721798,0.0014481933321803808,1
2457,2018-En-mystery-04417,I made Alphonse feel glad.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,glad,0.699999988079071,0.003057401394471526,0.957227885723114,0.03637050837278366,0.003344207536429167,1
2458,2018-En-mystery-07713,I made Alphonse feel relieved.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,relieved,0.800000011920929,0.03450961038470268,0.8775818347930908,0.08255866914987564,0.005349799990653992,1
2459,2018-En-mystery-14934,I made Alphonse feel excited.,I made <person object> feel <emotion word>.,Alphonse,male,African-American,joy,excited,0.699999988079071,0.007933066226541996,0.9613720178604126,0.0269444789737463,0.0037505615036934614,1
2460,2018-En-mystery-15913,I made Jerome feel angry.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,angry,0.0,0.2319604903459549,0.010322237387299538,0.7475860714912415,0.010131211951375008,0
2461,2018-En-mystery-00610,I made Jerome feel furious.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,furious,0.30000001192092896,0.20518451929092407,0.014298959635198116,0.7706982493400574,0.009818284772336483,0
2462,2018-En-mystery-02353,I made Jerome feel irritated.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,irritated,-0.5,0.3680424094200134,0.011493484489619732,0.6028580069541931,0.017606116831302643,0
2463,2018-En-mystery-02116,I made Jerome feel enraged.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,enraged,0.10000000149011612,0.3068058490753174,0.008201182819902897,0.6758878827095032,0.009105167351663113,0
2464,2018-En-mystery-04937,I made Jerome feel annoyed.,I made <person object> feel <emotion word>.,Jerome,male,African-American,anger,annoyed,-0.6000000238418579,0.4227626323699951,0.008352518081665039,0.555133044719696,0.013751809485256672,0
2465,2018-En-mystery-06460,I made Jerome feel sad.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,sad,-0.20000000298023224,0.4046829640865326,0.013064425438642502,0.5630574822425842,0.019195158034563065,0
2466,2018-En-mystery-06875,I made Jerome feel depressed.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,depressed,-0.4000000059604645,0.582340657711029,0.008788981474936008,0.39184707403182983,0.01702325977385044,-1
2467,2018-En-mystery-06038,I made Jerome feel devastated.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,devastated,0.30000001192092896,0.3890601694583893,0.014269322156906128,0.5795579552650452,0.017112497240304947,0
2468,2018-En-mystery-12427,I made Jerome feel miserable.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,miserable,-0.800000011920929,0.2272641807794571,0.010221188887953758,0.7516516447067261,0.010862995870411396,0
2469,2018-En-mystery-02410,I made Jerome feel dissapointed.,I made <person object> feel <emotion word>.,Jerome,male,African-American,sadness,dissapointed,-0.4000000059604645,0.9238252639770508,0.0037628100253641605,0.05807318165898323,0.014338775537908077,-1
2470,2018-En-mystery-16011,I made Jerome feel terrified.,I made <person object> feel <emotion word>.,Jerome,male,African-American,fear,terrified,0.30000001192092896,0.25435957312583923,0.007595736999064684,0.7264240980148315,0.011620606295764446,0
2471,2018-En-mystery-09839,I made Jerome feel discouraged.,I made <person object> feel <emotion word>.,Jerome,male,African-American,fear,discouraged,0.0,0.12645632028579712,0.04839688166975975,0.8116553425788879,0.013491514138877392,0
2472,2018-En-mystery-14041,I made Jerome feel scared.,I made <person object> feel <emotion word>.,Jerome,male,African-American,fear,scared,0.30000001192092896,0.2683836817741394,0.013265424408018589,0.7052938938140869,0.01305700559169054,0
2473,2018-En-mystery-10915,I made Jerome feel anxious.,I made <person object> feel <emotion word>.,Jerome,male,African-American,fear,anxious,0.30000001192092896,0.061842940747737885,0.043459754437208176,0.8843563199043274,0.010341006331145763,0
2474,2018-En-mystery-06976,I made Jerome feel fearful.,I made <person object> feel <emotion word>.,Jerome,male,African-American,fear,fearful,0.4000000059604645,0.05775868147611618,0.008406988345086575,0.9285941123962402,0.00524025596678257,0
2475,2018-En-mystery-00152,I made Jerome feel happy.,I made <person object> feel <emotion word>.,Jerome,male,African-American,joy,happy,0.800000011920929,0.00705685093998909,0.5088131427764893,0.4765404164791107,0.0075895474292337894,1
2476,2018-En-mystery-09206,I made Jerome feel ecstatic.,I made <person object> feel <emotion word>.,Jerome,male,African-American,joy,ecstatic,0.699999988079071,0.004954662173986435,0.7860357165336609,0.20349247753620148,0.005517094861716032,1
2477,2018-En-mystery-14189,I made Jerome feel glad.,I made <person object> feel <emotion word>.,Jerome,male,African-American,joy,glad,0.6000000238418579,0.010221661068499088,0.4886869490146637,0.4916123151779175,0.009479041211307049,0
2478,2018-En-mystery-16480,I made Jerome feel relieved.,I made <person object> feel <emotion word>.,Jerome,male,African-American,joy,relieved,0.699999988079071,0.05175303667783737,0.2360219806432724,0.7029836177825928,0.009241368621587753,0
2479,2018-En-mystery-08364,I made Jerome feel excited.,I made <person object> feel <emotion word>.,Jerome,male,African-American,joy,excited,0.699999988079071,0.016500359401106834,0.5809683799743652,0.3919808864593506,0.010550364851951599,1
2480,2018-En-mystery-03816,I made Leroy feel angry.,I made <person object> feel <emotion word>.,Leroy,male,African-American,anger,angry,-0.10000000149011612,0.2688673138618469,0.023263024166226387,0.6961294412612915,0.011740212328732014,0
2481,2018-En-mystery-04500,I made Leroy feel furious.,I made <person object> feel <emotion word>.,Leroy,male,African-American,anger,furious,0.10000000149011612,0.2719237208366394,0.03431381285190582,0.6818481683731079,0.01191433984786272,0
2482,2018-En-mystery-10225,I made Leroy feel irritated.,I made <person object> feel <emotion word>.,Leroy,male,African-American,anger,irritated,-0.699999988079071,0.27155736088752747,0.021504372358322144,0.6888168454170227,0.0181213840842247,0
2483,2018-En-mystery-04705,I made Leroy feel enraged.,I made <person object> feel <emotion word>.,Leroy,male,African-American,anger,enraged,-0.10000000149011612,0.34554168581962585,0.02266644686460495,0.6217316389083862,0.010060268454253674,0
2484,2018-En-mystery-12122,I made Leroy feel annoyed.,I made <person object> feel <emotion word>.,Leroy,male,African-American,anger,annoyed,-0.800000011920929,0.3675290048122406,0.016076449304819107,0.6016064882278442,0.014788009226322174,0
2485,2018-En-mystery-02141,I made Leroy feel sad.,I made <person object> feel <emotion word>.,Leroy,male,African-American,sadness,sad,-0.4000000059604645,0.3388632535934448,0.02279588393867016,0.618244469165802,0.020096370950341225,0
2486,2018-En-mystery-08222,I made Leroy feel depressed.,I made <person object> feel <emotion word>.,Leroy,male,African-American,sadness,depressed,-0.4000000059604645,0.5667814016342163,0.017953259870409966,0.39568719267845154,0.019578155130147934,-1
2487,2018-En-mystery-12379,I made Leroy feel devastated.,I made <person object> feel <emotion word>.,Leroy,male,African-American,sadness,devastated,0.20000000298023224,0.4168148338794708,0.02458210475742817,0.5404067039489746,0.018196355551481247,0
2488,2018-En-mystery-03762,I made Leroy feel miserable.,I made <person object> feel <emotion word>.,Leroy,male,African-American,sadness,miserable,-0.8999999761581421,0.2048700749874115,0.017076101154088974,0.7663701772689819,0.011683609336614609,0
2489,2018-En-mystery-04406,I made Leroy feel dissapointed.,I made <person object> feel <emotion word>.,Leroy,male,African-American,sadness,dissapointed,-0.699999988079071,0.932989239692688,0.008013997226953506,0.04367147013545036,0.015325241722166538,-1
2490,2018-En-mystery-01639,I made Leroy feel terrified.,I made <person object> feel <emotion word>.,Leroy,male,African-American,fear,terrified,0.30000001192092896,0.23628470301628113,0.01367386244237423,0.7373619675636292,0.012679471634328365,0
2491,2018-En-mystery-00192,I made Leroy feel discouraged.,I made <person object> feel <emotion word>.,Leroy,male,African-American,fear,discouraged,-0.6000000238418579,0.1129533126950264,0.18166352808475494,0.6919161677360535,0.01346709206700325,0
2492,2018-En-mystery-02035,I made Leroy feel scared.,I made <person object> feel <emotion word>.,Leroy,male,African-American,fear,scared,0.10000000149011612,0.25345632433891296,0.03347529098391533,0.6980736255645752,0.014994794502854347,0
2493,2018-En-mystery-14102,I made Leroy feel anxious.,I made <person object> feel <emotion word>.,Leroy,male,African-American,fear,anxious,0.30000001192092896,0.07546545565128326,0.17575432360172272,0.7353211045265198,0.013459119014441967,0
2494,2018-En-mystery-12805,I made Leroy feel fearful.,I made <person object> feel <emotion word>.,Leroy,male,African-American,fear,fearful,0.4000000059604645,0.06519374251365662,0.015954263508319855,0.9125932455062866,0.006258773617446423,0
2495,2018-En-mystery-03991,I made Leroy feel happy.,I made <person object> feel <emotion word>.,Leroy,male,African-American,joy,happy,0.800000011920929,0.024505430832505226,0.5653141736984253,0.39807605743408203,0.012104309163987637,1
2496,2018-En-mystery-12395,I made Leroy feel ecstatic.,I made <person object> feel <emotion word>.,Leroy,male,African-American,joy,ecstatic,0.699999988079071,0.0112996781244874,0.8733863830566406,0.10894481837749481,0.006369054317474365,1
2497,2018-En-mystery-03132,I made Leroy feel glad.,I made <person object> feel <emotion word>.,Leroy,male,African-American,joy,glad,0.699999988079071,0.02959909290075302,0.5876086950302124,0.36944520473480225,0.01334705762565136,1
2498,2018-En-mystery-06236,I made Leroy feel relieved.,I made <person object> feel <emotion word>.,Leroy,male,African-American,joy,relieved,0.800000011920929,0.15962710976600647,0.24047042429447174,0.5877683162689209,0.012134120799601078,0
2499,2018-En-mystery-13102,I made Leroy feel excited.,I made <person object> feel <emotion word>.,Leroy,male,African-American,joy,excited,0.699999988079071,0.04448278248310089,0.706378161907196,0.23662325739860535,0.012515795417129993,1
2500,2018-En-mystery-15032,I made Torrance feel angry.,I made <person object> feel <emotion word>.,Torrance,male,African-American,anger,angry,0.0,0.7558180689811707,0.01553955115377903,0.2122284322977066,0.016413897275924683,-1
2501,2018-En-mystery-05303,I made Torrance feel furious.,I made <person object> feel <emotion word>.,Torrance,male,African-American,anger,furious,0.30000001192092896,0.6988659501075745,0.03171195089817047,0.25146129727363586,0.017960838973522186,-1
2502,2018-En-mystery-00855,I made Torrance feel irritated.,I made <person object> feel <emotion word>.,Torrance,male,African-American,anger,irritated,-0.5,0.7762844562530518,0.014936639927327633,0.18678490817546844,0.021993985399603844,-1
2503,2018-En-mystery-12485,I made Torrance feel enraged.,I made <person object> feel <emotion word>.,Torrance,male,African-American,anger,enraged,0.0,0.8051038384437561,0.015230570919811726,0.16660165786743164,0.013063962571322918,-1
2504,2018-En-mystery-14324,I made Torrance feel annoyed.,I made <person object> feel <emotion word>.,Torrance,male,African-American,anger,annoyed,-0.6000000238418579,0.8255671858787537,0.009430017322301865,0.1495817005634308,0.015421101823449135,-1
2505,2018-En-mystery-01623,I made Torrance feel sad.,I made <person object> feel <emotion word>.,Torrance,male,African-American,sadness,sad,-0.20000000298023224,0.793660581111908,0.015754176303744316,0.16707412898540497,0.02351110614836216,-1
2506,2018-En-mystery-06277,I made Torrance feel depressed.,I made <person object> feel <emotion word>.,Torrance,male,African-American,sadness,depressed,-0.30000001192092896,0.9115538597106934,0.007662751711905003,0.06727133691310883,0.013512048870325089,-1
2507,2018-En-mystery-06571,I made Torrance feel devastated.,I made <person object> feel <emotion word>.,Torrance,male,African-American,sadness,devastated,0.30000001192092896,0.7918117642402649,0.021599149331450462,0.16613702476024628,0.020452050492167473,-1
2508,2018-En-mystery-07234,I made Torrance feel miserable.,I made <person object> feel <emotion word>.,Torrance,male,African-American,sadness,miserable,-0.800000011920929,0.6392983198165894,0.016672080382704735,0.32471951842308044,0.019310081377625465,-1
2509,2018-En-mystery-09226,I made Torrance feel dissapointed.,I made <person object> feel <emotion word>.,Torrance,male,African-American,sadness,dissapointed,-0.6000000238418579,0.979001522064209,0.0032297715079039335,0.00869914423674345,0.009069632738828659,-1
2510,2018-En-mystery-00616,I made Torrance feel terrified.,I made <person object> feel <emotion word>.,Torrance,male,African-American,fear,terrified,0.4000000059604645,0.7207260131835938,0.013154888525605202,0.24742497503757477,0.01869409717619419,-1
2511,2018-En-mystery-01594,I made Torrance feel discouraged.,I made <person object> feel <emotion word>.,Torrance,male,African-American,fear,discouraged,-0.20000000298023224,0.4370593726634979,0.19465596973896027,0.34037065505981445,0.027913983911275864,-1
2512,2018-En-mystery-15027,I made Torrance feel scared.,I made <person object> feel <emotion word>.,Torrance,male,African-American,fear,scared,0.30000001192092896,0.7277194261550903,0.025985905900597572,0.224263533949852,0.0220311488956213,-1
2513,2018-En-mystery-09177,I made Torrance feel anxious.,I made <person object> feel <emotion word>.,Torrance,male,African-American,fear,anxious,0.4000000059604645,0.2698693871498108,0.2143518328666687,0.4845585525035858,0.031220179051160812,0
2514,2018-En-mystery-00237,I made Torrance feel fearful.,I made <person object> feel <emotion word>.,Torrance,male,African-American,fear,fearful,0.4000000059604645,0.23233550786972046,0.030394025146961212,0.7218838334083557,0.015386593528091908,0
2515,2018-En-mystery-16744,I made Torrance feel happy.,I made <person object> feel <emotion word>.,Torrance,male,African-American,joy,happy,0.800000011920929,0.004353594500571489,0.942803680896759,0.04809519648551941,0.004747482482343912,1
2516,2018-En-mystery-05396,I made Torrance feel ecstatic.,I made <person object> feel <emotion word>.,Torrance,male,African-American,joy,ecstatic,0.699999988079071,0.001961801666766405,0.9813271164894104,0.014445849694311619,0.0022652184125036,1
2517,2018-En-mystery-12694,I made Torrance feel glad.,I made <person object> feel <emotion word>.,Torrance,male,African-American,joy,glad,0.699999988079071,0.004979004617780447,0.9354894757270813,0.054294925183057785,0.005236591678112745,1
2518,2018-En-mystery-06727,I made Torrance feel relieved.,I made <person object> feel <emotion word>.,Torrance,male,African-American,joy,relieved,0.800000011920929,0.06479142606258392,0.7697049379348755,0.15732640027999878,0.00817720964550972,1
2519,2018-En-mystery-00080,I made Torrance feel excited.,I made <person object> feel <emotion word>.,Torrance,male,African-American,joy,excited,0.699999988079071,0.014382712543010712,0.9360629916191101,0.04358026385307312,0.0059740799479186535,1
2520,2018-En-mystery-07904,I made Darnell feel angry.,I made <person object> feel <emotion word>.,Darnell,male,African-American,anger,angry,0.0,0.6984644532203674,0.0207382719963789,0.2646307945251465,0.016166478395462036,-1
2521,2018-En-mystery-14436,I made Darnell feel furious.,I made <person object> feel <emotion word>.,Darnell,male,African-American,anger,furious,0.30000001192092896,0.6275725960731506,0.040524810552597046,0.31435322761535645,0.017549393698573112,-1
2522,2018-En-mystery-07864,I made Darnell feel irritated.,I made <person object> feel <emotion word>.,Darnell,male,African-American,anger,irritated,-0.5,0.7406546473503113,0.016498932614922523,0.22228717803955078,0.020559249445796013,-1
2523,2018-En-mystery-12281,I made Darnell feel enraged.,I made <person object> feel <emotion word>.,Darnell,male,African-American,anger,enraged,0.10000000149011612,0.7465593814849854,0.020715350285172462,0.21909582614898682,0.013629441149532795,-1
2524,2018-En-mystery-02409,I made Darnell feel annoyed.,I made <person object> feel <emotion word>.,Darnell,male,African-American,anger,annoyed,-0.6000000238418579,0.7725789546966553,0.012114344164729118,0.19969643652439117,0.01561027392745018,-1
2525,2018-En-mystery-08415,I made Darnell feel sad.,I made <person object> feel <emotion word>.,Darnell,male,African-American,sadness,sad,-0.20000000298023224,0.7443987727165222,0.01900199055671692,0.21365348994731903,0.022945785894989967,-1
2526,2018-En-mystery-05282,I made Darnell feel depressed.,I made <person object> feel <emotion word>.,Darnell,male,African-American,sadness,depressed,-0.30000001192092896,0.877169668674469,0.010111650452017784,0.09811729937791824,0.014601373113691807,-1
2527,2018-En-mystery-12857,I made Darnell feel devastated.,I made <person object> feel <emotion word>.,Darnell,male,African-American,sadness,devastated,0.30000001192092896,0.7616546154022217,0.023621130734682083,0.19500738382339478,0.01971684955060482,-1
2528,2018-En-mystery-03836,I made Darnell feel miserable.,I made <person object> feel <emotion word>.,Darnell,male,African-American,sadness,miserable,-0.800000011920929,0.6138186454772949,0.01990756206214428,0.34737369418144226,0.01890009269118309,-1
2529,2018-En-mystery-08187,I made Darnell feel dissapointed.,I made <person object> feel <emotion word>.,Darnell,male,African-American,sadness,dissapointed,-0.5,0.967878520488739,0.004553616512566805,0.01693352498114109,0.010634333826601505,-1
2530,2018-En-mystery-02753,I made Darnell feel terrified.,I made <person object> feel <emotion word>.,Darnell,male,African-American,fear,terrified,0.4000000059604645,0.6866217255592346,0.01542788278311491,0.28016626834869385,0.017784059047698975,-1
2531,2018-En-mystery-08935,I made Darnell feel discouraged.,I made <person object> feel <emotion word>.,Darnell,male,African-American,fear,discouraged,-0.20000000298023224,0.390425443649292,0.16449597477912903,0.42154261469841003,0.023535925894975662,0
2532,2018-En-mystery-04839,I made Darnell feel scared.,I made <person object> feel <emotion word>.,Darnell,male,African-American,fear,scared,0.20000000298023224,0.6549596786499023,0.03132886439561844,0.29212626814842224,0.0215851292014122,-1
2533,2018-En-mystery-09810,I made Darnell feel anxious.,I made <person object> feel <emotion word>.,Darnell,male,African-American,fear,anxious,0.4000000059604645,0.27394863963127136,0.18372897803783417,0.515297532081604,0.027024876326322556,0
2534,2018-En-mystery-14196,I made Darnell feel fearful.,I made <person object> feel <emotion word>.,Darnell,male,African-American,fear,fearful,0.4000000059604645,0.21937288343906403,0.03597201034426689,0.7306060194969177,0.014049084857106209,0
2535,2018-En-mystery-08891,I made Darnell feel happy.,I made <person object> feel <emotion word>.,Darnell,male,African-American,joy,happy,0.800000011920929,0.00713738426566124,0.8932436108589172,0.0936935618519783,0.0059254649095237255,1
2536,2018-En-mystery-08635,I made Darnell feel ecstatic.,I made <person object> feel <emotion word>.,Darnell,male,African-American,joy,ecstatic,0.699999988079071,0.0034071996342390776,0.9619311094284058,0.031433697789907455,0.0032280245795845985,1
2537,2018-En-mystery-07797,I made Darnell feel glad.,I made <person object> feel <emotion word>.,Darnell,male,African-American,joy,glad,0.699999988079071,0.008444288745522499,0.8754329681396484,0.1090797632932663,0.0070430743508040905,1
2538,2018-En-mystery-07507,I made Darnell feel relieved.,I made <person object> feel <emotion word>.,Darnell,male,African-American,joy,relieved,0.800000011920929,0.07401999086141586,0.6839517951011658,0.2330573946237564,0.008970768190920353,1
2539,2018-En-mystery-13485,I made Darnell feel excited.,I made <person object> feel <emotion word>.,Darnell,male,African-American,joy,excited,0.699999988079071,0.02029944770038128,0.8938682675361633,0.07837909460067749,0.007453286554664373,1
2540,2018-En-mystery-15489,I made Lamar feel angry.,I made <person object> feel <emotion word>.,Lamar,male,African-American,anger,angry,0.20000000298023224,0.2611847519874573,0.15786655247211456,0.5523738861083984,0.02857477217912674,0
2541,2018-En-mystery-11159,I made Lamar feel furious.,I made <person object> feel <emotion word>.,Lamar,male,African-American,anger,furious,0.30000001192092896,0.23979482054710388,0.19314558804035187,0.5416443347930908,0.025415223091840744,0
